USER_ID,EVENT_TIME,GROUP_TYPE,LANDING_PAGE,CONVERTED
801530,2017-01-22 07:05:40.412,treatment,new_page,0
867174,2017-01-17 18:30:27.057,treatment,new_page,0
924859,2017-01-05 07:19:05.578,control,old_page,0
890831,2017-01-23 04:15:39.439,control,old_page,0
932539,2017-01-24 00:41:07.652,treatment,new_page,0
904353,2017-01-09 15:40:26.549,control,old_page,0
826555,2017-01-13 18:55:00.854,control,old_page,0
894390,2017-01-17 07:44:36.864,control,old_page,0
682021,2017-01-06 00:50:19.140,treatment,new_page,0
876752,2017-01-18 06:29:26.505,control,old_page,1
891964,2017-01-12 03:42:08.478,treatment,new_page,0
897688,2017-01-22 22:54:08.747,control,old_page,0
733743,2017-01-21 17:43:31.514,treatment,new_page,0
741443,2017-01-14 22:02:32.327,control,old_page,1
706703,2017-01-06 20:09:38.798,treatment,new_page,0
663000,2017-01-11 02:19:07.457,control,old_page,0
825260,2017-01-09 04:54:23.939,control,old_page,1
653855,2017-01-22 09:18:40.055,treatment,new_page,0
656210,2017-01-22 07:13:42.223,treatment,new_page,0
699969,2017-01-06 10:03:19.211,treatment,new_page,0
685980,2017-01-18 08:33:06.732,control,old_page,0
756708,2017-01-20 03:53:05.243,control,old_page,0
723375,2017-01-13 20:36:49.903,control,old_page,1
724328,2017-01-16 09:23:07.849,treatment,new_page,0
887078,2017-01-07 04:34:04.096,treatment,new_page,1
707921,2017-01-16 23:20:55.581,control,old_page,0
760287,2017-01-06 01:45:33.984,control,old_page,0
889304,2017-01-14 17:48:19.091,treatment,new_page,0
868387,2017-01-11 02:46:43.442,control,old_page,0
699716,2017-01-06 14:38:08.801,control,old_page,0
944969,2017-01-06 02:36:41.496,control,old_page,0
897858,2017-01-17 10:08:40.902,treatment,new_page,0
828726,2017-01-08 06:03:42.039,treatment,new_page,0
755279,2017-01-15 20:23:45.779,control,old_page,0
775577,2017-01-11 08:52:00.827,control,old_page,0
681781,2017-01-16 06:42:25.343,control,old_page,0
685557,2017-01-19 13:45:34.206,treatment,new_page,1
864600,2017-01-17 03:49:57.387,control,old_page,1
648162,2017-01-20 09:10:33.316,control,old_page,0
896048,2017-01-12 04:51:45.263,control,old_page,0
705482,2017-01-16 12:05:06.275,control,old_page,0
785193,2017-01-06 10:50:48.990,treatment,new_page,0
693063,2017-01-16 08:44:41.893,treatment,new_page,0
717738,2017-01-22 12:28:04.761,treatment,new_page,0
832077,2017-01-11 08:09:16.507,control,old_page,1
666755,2017-01-21 03:58:21.752,treatment,new_page,0
880005,2017-01-24 11:50:16.864,control,old_page,0
803745,2017-01-08 17:29:41.708,treatment,new_page,0
717307,2017-01-05 14:31:08.353,control,old_page,0
827402,2017-01-14 23:00:09.485,treatment,new_page,0
727850,2017-01-13 03:46:34.024,control,old_page,0
926646,2017-01-21 03:56:47.059,control,old_page,0
808671,2017-01-02 19:01:14.423,control,old_page,0
769852,2017-01-23 14:16:07.959,treatment,new_page,0
921682,2017-01-02 15:02:26.010,treatment,new_page,0
679431,2017-01-20 23:31:22.137,treatment,new_page,0
736653,2017-01-14 11:32:26.224,treatment,new_page,0
770688,2017-01-12 15:25:51.553,control,old_page,0
690316,2017-01-22 02:26:19.845,treatment,new_page,0
791130,2017-01-03 09:04:07.438,treatment,new_page,0
632151,2017-01-20 06:12:50.505,treatment,new_page,0
812892,2017-01-05 18:57:38.539,control,old_page,0
800885,2017-01-07 22:36:38.725,control,old_page,0
938274,2017-01-06 22:36:47.518,treatment,new_page,0
882857,2017-01-19 09:25:39.596,control,old_page,0
656931,2017-01-04 22:20:06.637,treatment,new_page,0
881828,2017-01-10 09:57:37.984,treatment,new_page,0
814932,2017-01-18 06:24:17.353,treatment,new_page,0
654008,2017-01-02 21:04:54.193,control,old_page,0
757459,2017-01-18 12:38:09.103,control,old_page,0
700284,2017-01-23 23:30:05.997,treatment,new_page,0
727232,2017-01-11 11:21:57.692,control,old_page,0
638883,2017-01-15 11:51:54.313,treatment,new_page,0
772660,2017-01-19 09:15:37.139,treatment,new_page,0
750133,2017-01-06 11:24:33.871,control,old_page,0
939971,2017-01-14 13:47:25.026,treatment,new_page,0
936460,2017-01-11 16:30:06.247,control,old_page,1
906327,2017-01-15 14:24:06.954,control,old_page,0
940307,2017-01-05 07:13:00.340,treatment,new_page,0
704065,2017-01-22 07:40:27.974,control,old_page,0
687251,2017-01-03 04:11:53.334,treatment,new_page,0
925414,2017-01-21 09:40:48.538,treatment,new_page,0
910187,2017-01-06 08:01:13.513,treatment,new_page,0
714779,2017-01-08 13:13:22.903,control,old_page,0
630652,2017-01-15 09:01:29.969,control,old_page,0
648711,2017-01-07 15:19:48.879,treatment,new_page,0
677790,2017-01-10 15:31:29.890,control,old_page,0
720777,2017-01-21 01:46:23.655,treatment,new_page,0
863117,2017-01-10 09:08:12.817,treatment,new_page,1
912533,2017-01-23 15:03:13.493,control,old_page,0
929594,2017-01-04 13:49:58.351,control,old_page,0
695424,2017-01-07 16:26:20.785,control,old_page,0
757290,2017-01-11 20:58:16.186,treatment,new_page,0
870421,2017-01-23 16:08:22.065,treatment,new_page,0
810667,2017-01-19 22:49:23.503,control,old_page,0
842090,2017-01-21 06:26:46.564,control,old_page,1
880959,2017-01-03 20:34:46.372,control,old_page,0
722759,2017-01-13 21:33:15.952,treatment,new_page,0
873971,2017-01-14 11:27:47.110,control,old_page,0
686705,2017-01-18 03:54:39.106,control,old_page,0
858664,2017-01-07 05:42:48.344,treatment,new_page,0
829026,2017-01-24 01:16:51.057,treatment,new_page,0
662096,2017-01-17 11:00:53.180,control,old_page,0
870542,2017-01-04 05:12:32.094,control,old_page,0
829165,2017-01-23 06:01:52.770,control,old_page,1
929836,2017-01-15 18:00:53.319,control,old_page,0
788422,2017-01-22 07:50:36.848,treatment,new_page,0
837116,2017-01-11 22:44:05.768,control,old_page,0
820638,2017-01-12 00:51:06.548,control,old_page,0
638700,2017-01-16 17:53:36.362,treatment,new_page,0
923923,2017-01-06 00:41:55.150,treatment,new_page,1
711868,2017-01-07 08:52:37.820,control,old_page,0
650444,2017-01-15 21:48:21.301,treatment,new_page,0
808515,2017-01-22 11:15:37.976,control,old_page,1
748213,2017-01-15 23:55:43.340,control,old_page,0
685914,2017-01-04 19:44:07.056,control,old_page,0
630136,2017-01-05 17:09:38.190,control,old_page,0
830618,2017-01-22 08:31:49.959,treatment,new_page,0
778701,2017-01-04 05:37:12.517,control,old_page,0
841358,2017-01-06 07:35:47.909,treatment,new_page,0
773797,2017-01-23 19:59:09.301,control,old_page,1
723233,2017-01-16 23:34:30.131,treatment,new_page,0
869458,2017-01-07 23:32:11.563,control,old_page,0
903420,2017-01-05 10:07:41.235,treatment,new_page,0
896684,2017-01-14 17:13:27.814,control,old_page,0
824164,2017-01-09 12:44:13.616,control,old_page,1
937966,2017-01-19 15:02:38.751,control,old_page,0
945326,2017-01-16 02:18:55.837,control,old_page,0
661724,2017-01-10 03:18:23.723,treatment,new_page,0
663774,2017-01-13 03:31:00.188,treatment,new_page,0
874499,2017-01-06 23:59:49.105,treatment,new_page,0
698808,2017-01-08 00:43:40.125,treatment,new_page,0
908263,2017-01-15 08:22:32.405,control,old_page,0
729786,2017-01-16 13:16:54.837,control,old_page,0
660965,2017-01-24 10:37:57.751,control,old_page,0
798627,2017-01-05 02:49:36.228,control,old_page,0
903428,2017-01-10 16:08:54.742,treatment,new_page,0
790093,2017-01-17 17:43:23.199,treatment,new_page,0
786422,2017-01-16 22:02:51.507,treatment,new_page,0
707721,2017-01-24 05:55:33.623,treatment,new_page,0
872356,2017-01-04 05:30:10.314,treatment,new_page,0
895660,2017-01-04 06:48:31.379,control,old_page,0
943198,2017-01-08 00:35:11.142,treatment,new_page,0
725991,2017-01-23 23:14:26.143,treatment,new_page,0
928645,2017-01-19 16:34:35.961,treatment,new_page,0
894413,2017-01-12 21:05:42.884,treatment,new_page,0
761970,2017-01-16 15:42:00.805,treatment,new_page,0
697290,2017-01-22 21:59:10.321,control,old_page,0
652923,2017-01-20 04:02:18.952,control,old_page,0
859272,2017-01-21 08:46:02.501,treatment,new_page,0
898243,2017-01-20 14:44:51.198,control,old_page,0
740265,2017-01-13 09:17:08.540,control,old_page,0
868256,2017-01-22 07:59:02.445,treatment,new_page,0
743227,2017-01-22 23:18:27.213,control,old_page,0
722198,2017-01-17 11:19:37.562,control,old_page,0
758418,2017-01-19 22:11:29.416,treatment,new_page,0
892003,2017-01-13 18:21:50.136,control,old_page,0
649583,2017-01-04 18:46:32.274,control,old_page,0
783912,2017-01-19 23:10:56.022,control,old_page,0
874878,2017-01-16 13:43:58.665,control,old_page,0
781637,2017-01-24 03:50:13.181,control,old_page,0
729205,2017-01-08 12:59:14.171,treatment,new_page,1
817373,2017-01-10 15:14:38.248,control,old_page,0
652107,2017-01-15 13:50:33.560,control,old_page,0
727480,2017-01-06 13:50:42.730,control,old_page,0
914469,2017-01-17 06:08:17.897,treatment,new_page,0
719714,2017-01-24 12:08:19.773,control,old_page,0
795295,2017-01-19 18:21:09.546,treatment,new_page,0
711610,2017-01-15 15:51:39.810,control,old_page,0
911345,2017-01-23 05:26:08.476,control,old_page,0
810693,2017-01-13 20:10:01.949,treatment,new_page,0
720542,2017-01-04 12:36:11.298,treatment,new_page,0
810394,2017-01-19 17:47:55.205,control,old_page,0
687281,2017-01-19 16:02:44.271,control,old_page,0
918457,2017-01-12 00:05:32.194,control,old_page,1
792373,2017-01-11 07:44:39.110,control,old_page,0
764339,2017-01-08 06:50:00.952,control,old_page,0
828891,2017-01-21 20:51:54.659,treatment,new_page,0
888233,2017-01-19 08:08:24.717,treatment,new_page,0
724374,2017-01-17 13:15:52.280,treatment,new_page,0
838791,2017-01-02 17:06:56.301,control,old_page,0
814673,2017-01-21 22:53:34.471,control,old_page,0
803986,2017-01-14 04:10:23.882,treatment,new_page,0
747290,2017-01-13 11:44:22.216,treatment,new_page,1
849439,2017-01-03 10:43:33.503,treatment,new_page,1
820089,2017-01-03 21:25:32.619,control,old_page,0
768343,2017-01-07 11:39:06.068,treatment,new_page,0
922516,2017-01-24 00:00:26.720,control,old_page,0
662731,2017-01-11 20:51:09.136,control,old_page,0
940713,2017-01-18 03:38:35.637,treatment,new_page,0
752196,2017-01-18 13:40:56.442,control,old_page,0
792665,2017-01-18 21:42:59.439,treatment,new_page,0
932964,2017-01-07 12:22:09.168,control,old_page,0
766328,2017-01-08 15:14:02.810,treatment,new_page,0
810489,2017-01-16 13:07:01.236,control,old_page,0
779792,2017-01-15 07:28:03.354,control,old_page,0
915891,2017-01-16 08:58:16.569,control,old_page,0
696850,2017-01-16 16:14:24.844,treatment,new_page,0
875475,2017-01-17 01:19:55.116,treatment,new_page,0
888996,2017-01-23 03:17:00.125,control,old_page,0
840007,2017-01-24 09:32:20.180,control,old_page,0
660715,2017-01-08 21:02:17.562,control,old_page,0
664494,2017-01-05 03:09:47.472,treatment,new_page,0
934467,2017-01-13 20:32:44.608,control,old_page,0
809243,2017-01-20 13:03:31.403,treatment,new_page,0
931152,2017-01-16 18:42:26.130,treatment,new_page,0
884887,2017-01-08 07:12:07.615,treatment,new_page,0
847398,2017-01-23 15:45:33.643,control,old_page,0
867936,2017-01-06 19:57:46.464,treatment,new_page,0
857501,2017-01-20 09:50:06.002,control,old_page,0
687373,2017-01-07 00:14:27.401,control,old_page,0
639235,2017-01-04 06:40:54.449,treatment,new_page,0
914539,2017-01-11 17:24:43.220,control,old_page,0
658256,2017-01-09 22:05:34.311,control,old_page,0
753239,2017-01-07 20:04:27.028,treatment,new_page,0
636061,2017-01-08 15:35:06.292,control,old_page,1
853883,2017-01-16 14:58:43.001,control,old_page,0
761224,2017-01-12 00:45:22.373,control,old_page,0
848077,2017-01-04 02:30:00.849,treatment,new_page,1
889011,2017-01-07 01:39:57.034,control,old_page,0
931053,2017-01-05 03:57:42.485,control,old_page,0
832031,2017-01-18 13:47:15.369,control,old_page,0
718926,2017-01-17 03:21:18.591,control,old_page,0
659199,2017-01-17 20:13:23.028,treatment,new_page,0
844980,2017-01-13 20:22:55.051,control,old_page,1
674940,2017-01-16 21:17:41.950,control,old_page,1
877632,2017-01-11 01:26:26.533,control,old_page,0
724743,2017-01-19 19:21:09.456,treatment,new_page,0
824963,2017-01-03 07:15:22.469,control,old_page,0
662791,2017-01-11 10:56:09.334,treatment,new_page,0
648343,2017-01-20 10:02:48.492,control,old_page,0
796253,2017-01-15 09:04:05.069,control,old_page,0
919195,2017-01-13 00:56:27.956,control,old_page,0
935486,2017-01-15 00:52:48.031,treatment,new_page,0
813889,2017-01-19 20:38:25.714,control,old_page,0
646474,2017-01-08 02:53:27.303,control,old_page,0
834048,2017-01-18 08:49:06.504,control,old_page,0
778863,2017-01-05 01:47:05.601,control,old_page,0
784131,2017-01-02 20:56:15.810,treatment,new_page,0
845708,2017-01-17 18:37:11.014,treatment,new_page,1
782088,2017-01-13 12:27:58.023,treatment,new_page,0
761522,2017-01-08 04:03:04.598,control,old_page,0
695501,2017-01-21 02:59:19.616,control,old_page,0
720216,2017-01-13 20:12:34.293,control,old_page,0
773666,2017-01-12 17:20:13.049,control,old_page,0
839037,2017-01-04 23:06:24.903,treatment,new_page,1
919562,2017-01-16 03:09:18.857,control,old_page,1
882245,2017-01-20 18:36:17.268,control,old_page,0
915880,2017-01-14 14:55:54.914,control,old_page,0
666566,2017-01-15 05:02:12.130,control,old_page,0
771161,2017-01-02 17:35:13.163,treatment,new_page,0
740046,2017-01-15 02:58:38.072,treatment,new_page,0
836741,2017-01-10 06:28:05.784,treatment,new_page,0
791076,2017-01-19 19:58:38.412,treatment,new_page,0
839927,2017-01-17 16:45:17.374,control,old_page,0
815414,2017-01-24 01:13:09.711,treatment,new_page,0
902467,2017-01-12 22:32:43.809,control,old_page,0
791258,2017-01-13 17:39:27.932,control,old_page,0
921690,2017-01-05 06:53:04.492,treatment,new_page,0
902649,2017-01-23 09:21:31.138,treatment,new_page,0
772049,2017-01-20 22:57:56.903,control,old_page,0
870240,2017-01-05 05:37:25.944,control,old_page,1
747504,2017-01-08 18:29:26.072,treatment,new_page,0
656507,2017-01-23 02:17:53.904,treatment,new_page,0
870955,2017-01-05 18:38:34.292,control,old_page,0
639781,2017-01-20 18:11:54.945,treatment,new_page,0
765171,2017-01-05 02:50:34.783,treatment,new_page,0
931227,2017-01-11 19:40:21.857,treatment,new_page,0
674392,2017-01-03 05:52:56.831,control,old_page,0
750944,2017-01-06 02:45:45.382,control,old_page,0
640248,2017-01-07 03:17:36.672,treatment,new_page,0
705680,2017-01-10 15:19:42.634,control,old_page,1
836674,2017-01-12 08:47:08.485,treatment,new_page,0
756427,2017-01-19 21:21:49.699,control,old_page,0
774737,2017-01-03 01:56:28.564,control,old_page,0
924834,2017-01-04 01:44:26.789,control,old_page,0
814550,2017-01-23 03:52:19.488,treatment,new_page,0
677059,2017-01-11 16:29:46.514,treatment,new_page,0
776846,2017-01-15 07:19:40.430,treatment,new_page,0
788676,2017-01-13 04:32:24.868,treatment,new_page,0
828048,2017-01-24 02:10:33.608,control,old_page,0
634486,2017-01-10 15:19:11.123,treatment,new_page,0
774557,2017-01-17 09:06:10.686,control,old_page,0
674523,2017-01-13 01:02:01.238,treatment,new_page,0
799642,2017-01-15 04:10:17.662,treatment,new_page,0
736991,2017-01-17 17:54:38.478,control,old_page,0
932586,2017-01-05 02:05:27.251,treatment,new_page,0
645236,2017-01-20 12:52:17.167,treatment,new_page,0
704327,2017-01-17 00:32:26.165,treatment,new_page,0
852029,2017-01-23 14:34:12.398,control,old_page,0
666679,2017-01-20 23:43:01.498,control,old_page,0
887627,2017-01-02 21:11:40.670,treatment,new_page,0
893200,2017-01-06 00:55:03.018,treatment,new_page,0
714333,2017-01-24 09:32:15.585,treatment,new_page,0
782676,2017-01-22 19:25:44.728,treatment,new_page,0
723726,2017-01-20 11:14:09.772,treatment,new_page,0
860639,2017-01-09 09:15:22.101,treatment,new_page,0
912219,2017-01-09 20:07:46.535,control,old_page,0
863348,2017-01-08 07:41:45.731,treatment,new_page,0
849934,2017-01-06 23:31:37.977,control,old_page,0
790177,2017-01-15 18:46:03.951,treatment,new_page,0
873225,2017-01-15 19:35:54.051,control,old_page,0
673265,2017-01-05 18:49:27.117,control,old_page,0
699581,2017-01-23 13:49:11.322,treatment,new_page,0
819431,2017-01-19 11:21:03.740,control,old_page,0
635541,2017-01-10 21:55:08.048,control,old_page,0
871703,2017-01-21 10:57:04.497,treatment,new_page,0
900995,2017-01-17 02:02:06.568,control,old_page,0
897637,2017-01-09 03:10:42.603,treatment,new_page,0
736985,2017-01-11 11:47:18.028,treatment,new_page,0
718217,2017-01-20 22:04:31.689,control,old_page,0
851761,2017-01-23 04:04:52.473,treatment,new_page,0
854326,2017-01-11 05:29:50.979,treatment,new_page,0
750196,2017-01-05 10:00:29.326,control,old_page,0
696202,2017-01-14 11:50:10.441,control,old_page,1
925920,2017-01-04 01:53:32.026,treatment,new_page,0
848322,2017-01-17 14:12:14.346,treatment,new_page,1
748183,2017-01-19 08:33:52.526,treatment,new_page,0
775967,2017-01-13 04:31:31.710,treatment,new_page,0
846542,2017-01-17 06:09:10.067,treatment,new_page,0
675773,2017-01-02 20:12:41.695,control,old_page,0
822160,2017-01-04 21:16:03.407,control,old_page,0
746936,2017-01-03 04:19:45.486,treatment,new_page,0
634678,2017-01-13 07:32:52.274,treatment,new_page,0
662313,2017-01-15 19:50:38.209,control,old_page,0
709206,2017-01-08 07:59:57.127,control,old_page,0
864824,2017-01-14 23:01:16.864,treatment,new_page,1
865140,2017-01-18 09:37:57.774,control,old_page,0
876552,2017-01-16 18:03:30.860,control,old_page,0
683603,2017-01-11 13:13:49.837,control,old_page,0
911119,2017-01-12 03:28:41.145,control,old_page,0
926445,2017-01-02 18:15:35.312,control,old_page,0
788146,2017-01-12 02:02:24.902,treatment,new_page,0
668103,2017-01-17 13:42:18.446,treatment,new_page,0
815879,2017-01-14 20:07:05.462,treatment,new_page,1
870565,2017-01-08 02:50:40.836,control,old_page,0
919433,2017-01-23 16:01:44.428,control,old_page,0
664023,2017-01-02 22:39:41.433,control,old_page,0
881768,2017-01-19 02:18:42.206,control,old_page,0
710567,2017-01-23 19:54:52.936,treatment,new_page,0
712548,2017-01-10 22:25:45.222,treatment,new_page,0
938689,2017-01-23 08:29:13.728,treatment,new_page,1
933883,2017-01-07 17:24:12.588,control,old_page,0
921084,2017-01-08 00:50:56.050,control,old_page,0
722476,2017-01-13 11:23:21.261,control,old_page,0
765136,2017-01-20 08:46:15.406,control,old_page,0
884540,2017-01-22 22:02:20.979,treatment,new_page,0
848307,2017-01-15 23:15:06.405,treatment,new_page,0
687951,2017-01-09 12:53:33.017,treatment,new_page,0
781589,2017-01-15 18:15:31.205,treatment,new_page,0
640110,2017-01-23 01:29:11.787,treatment,new_page,0
719289,2017-01-21 12:25:18.697,control,old_page,0
935735,2017-01-07 04:14:40.759,control,old_page,0
630509,2017-01-22 05:54:29.471,control,old_page,0
772027,2017-01-22 23:27:00.095,control,old_page,0
867149,2017-01-07 07:15:41.864,treatment,new_page,0
869167,2017-01-24 06:24:05.614,treatment,new_page,1
898798,2017-01-18 04:20:55.749,control,old_page,1
839206,2017-01-12 20:41:26.773,treatment,new_page,0
657688,2017-01-10 22:41:09.861,control,old_page,0
765487,2017-01-09 20:14:33.281,control,old_page,0
643812,2017-01-16 17:07:02.078,control,old_page,0
643721,2017-01-16 02:25:24.246,treatment,new_page,0
822902,2017-01-21 12:37:51.046,treatment,new_page,0
835238,2017-01-15 02:27:38.671,treatment,new_page,0
713776,2017-01-09 19:11:25.808,treatment,new_page,0
726865,2017-01-08 21:26:49.024,control,old_page,0
679895,2017-01-24 05:51:30.398,control,old_page,1
798685,2017-01-23 16:05:45.201,control,old_page,0
775881,2017-01-24 07:17:45.983,treatment,new_page,0
767151,2017-01-06 06:48:56.650,control,old_page,0
917726,2017-01-14 12:04:49.265,control,old_page,0
674709,2017-01-14 17:44:57.383,control,old_page,0
804692,2017-01-03 23:11:12.947,control,old_page,0
637682,2017-01-10 02:06:50.556,treatment,new_page,0
859121,2017-01-19 07:52:08.740,treatment,new_page,0
833965,2017-01-07 18:18:36.900,treatment,new_page,0
796544,2017-01-10 00:50:45.439,control,old_page,0
848007,2017-01-18 20:33:38.625,treatment,new_page,0
922736,2017-01-15 12:38:38.115,control,old_page,0
902986,2017-01-12 20:12:03.148,treatment,new_page,0
903402,2017-01-21 08:43:09.621,control,old_page,0
698473,2017-01-02 21:08:31.149,control,old_page,0
816877,2017-01-04 14:57:48.645,control,old_page,0
739490,2017-01-08 08:06:26.515,treatment,new_page,0
885680,2017-01-24 00:36:40.887,control,old_page,0
769372,2017-01-04 19:15:50.226,treatment,new_page,0
895657,2017-01-11 10:24:46.527,treatment,new_page,0
831332,2017-01-19 19:26:50.545,control,old_page,0
674942,2017-01-23 13:12:52.333,treatment,new_page,0
832127,2017-01-13 06:32:08.501,treatment,new_page,0
648874,2017-01-18 08:25:03.199,control,old_page,0
843765,2017-01-05 18:50:50.449,treatment,new_page,0
867873,2017-01-19 16:01:05.814,treatment,new_page,0
661633,2017-01-15 08:34:58.147,treatment,new_page,1
678292,2017-01-17 02:00:55.442,control,old_page,0
944521,2017-01-21 07:38:16.365,treatment,new_page,0
702078,2017-01-09 16:15:15.711,control,old_page,0
696775,2017-01-17 20:13:54.361,control,old_page,0
662995,2017-01-08 12:14:57.712,control,old_page,1
788364,2017-01-08 21:10:03.159,treatment,new_page,0
715973,2017-01-23 10:03:59.839,treatment,new_page,0
729320,2017-01-20 05:40:14.262,control,old_page,0
869701,2017-01-13 00:44:06.711,control,old_page,0
825536,2017-01-02 23:53:50.028,treatment,new_page,0
942842,2017-01-11 22:51:19.289,control,old_page,0
714669,2017-01-10 06:34:18.887,control,old_page,0
862232,2017-01-17 10:53:11.205,control,old_page,0
812651,2017-01-21 09:34:12.364,treatment,new_page,0
923458,2017-01-10 09:51:50.600,treatment,new_page,0
888678,2017-01-02 20:59:12.446,control,old_page,0
832162,2017-01-03 04:51:50.200,control,old_page,0
826866,2017-01-03 11:42:30.265,control,old_page,0
695269,2017-01-02 17:25:01.871,treatment,new_page,0
917967,2017-01-16 03:49:45.593,treatment,new_page,1
783198,2017-01-02 23:52:37.631,control,old_page,0
880308,2017-01-10 12:47:55.503,control,old_page,0
707355,2017-01-23 05:21:35.479,treatment,new_page,0
756462,2017-01-14 12:47:16.879,treatment,new_page,0
847661,2017-01-21 11:19:10.631,control,old_page,0
675593,2017-01-19 13:27:06.766,control,old_page,1
671989,2017-01-09 20:48:34.276,treatment,new_page,0
726396,2017-01-05 06:28:30.799,treatment,new_page,0
844255,2017-01-17 07:10:36.064,control,old_page,0
931210,2017-01-12 10:37:21.181,treatment,new_page,0
915892,2017-01-03 02:41:10.024,control,old_page,0
797412,2017-01-15 23:05:46.365,treatment,new_page,0
785221,2017-01-20 20:28:54.995,treatment,new_page,1
726098,2017-01-21 05:05:41.240,treatment,new_page,0
799813,2017-01-14 08:02:22.943,control,old_page,0
700385,2017-01-17 23:29:00.626,treatment,new_page,1
933151,2017-01-06 23:47:03.260,control,old_page,1
846283,2017-01-18 03:51:16.136,treatment,new_page,0
787570,2017-01-21 22:30:28.933,treatment,new_page,0
776860,2017-01-16 19:25:58.457,treatment,new_page,0
773260,2017-01-09 08:27:20.583,treatment,new_page,1
695739,2017-01-08 09:47:37.859,control,old_page,0
668199,2017-01-18 18:48:20.724,control,old_page,0
848972,2017-01-07 23:40:42.876,control,old_page,1
880835,2017-01-20 23:08:55.033,treatment,new_page,0
909565,2017-01-20 02:21:05.911,treatment,new_page,0
921998,2017-01-13 06:18:52.146,treatment,new_page,0
856691,2017-01-15 04:56:42.638,control,old_page,0
683676,2017-01-11 03:24:53.839,treatment,new_page,0
681978,2017-01-12 03:51:51.268,treatment,new_page,1
812535,2017-01-07 00:52:19.503,control,old_page,0
888054,2017-01-03 02:47:26.232,treatment,new_page,0
714528,2017-01-11 21:34:45.106,treatment,new_page,0
931791,2017-01-13 23:00:01.943,treatment,new_page,1
942093,2017-01-10 00:09:40.591,control,old_page,0
828092,2017-01-14 01:13:07.478,control,old_page,0
660609,2017-01-23 09:01:29.152,control,old_page,0
750009,2017-01-07 06:58:49.798,treatment,new_page,0
822224,2017-01-04 18:57:35.667,control,old_page,0
743072,2017-01-19 10:52:49.378,control,old_page,0
684325,2017-01-11 04:37:30.781,treatment,new_page,0
631322,2017-01-09 22:17:20.817,control,old_page,0
821846,2017-01-22 04:52:48.302,control,old_page,0
637433,2017-01-08 17:01:01.596,control,old_page,0
851850,2017-01-06 11:43:07.970,control,old_page,0
888123,2017-01-22 11:30:21.201,treatment,new_page,0
764217,2017-01-22 17:27:42.365,control,old_page,0
910526,2017-01-23 04:37:38.706,control,old_page,0
696207,2017-01-14 02:18:52.198,treatment,new_page,0
703840,2017-01-10 00:43:35.245,treatment,new_page,0
853313,2017-01-09 02:22:42.152,control,old_page,0
801448,2017-01-18 14:09:26.026,treatment,new_page,0
782624,2017-01-20 23:14:16.743,treatment,new_page,0
856319,2017-01-08 13:02:25.773,control,old_page,0
839828,2017-01-04 06:16:49.966,control,old_page,1
938551,2017-01-19 16:45:55.116,treatment,new_page,0
686221,2017-01-19 13:48:26.235,control,old_page,0
674879,2017-01-09 07:57:25.305,control,old_page,0
939148,2017-01-02 14:58:08.457,control,old_page,1
665602,2017-01-20 09:54:43.436,control,old_page,0
687960,2017-01-06 03:04:23.662,control,old_page,0
686125,2017-01-04 03:41:52.687,treatment,new_page,0
647862,2017-01-21 12:09:55.558,treatment,new_page,0
649631,2017-01-21 16:42:06.624,treatment,new_page,0
752057,2017-01-17 17:12:38.062,treatment,new_page,0
662131,2017-01-03 02:33:25.710,control,old_page,0
773924,2017-01-12 20:17:11.568,control,old_page,0
732736,2017-01-08 03:45:28.837,control,old_page,0
735444,2017-01-04 10:38:39.218,treatment,new_page,0
764618,2017-01-10 04:03:46.429,treatment,new_page,0
720983,2017-01-15 22:10:30.252,treatment,new_page,1
742998,2017-01-10 21:38:09.890,control,old_page,0
746305,2017-01-16 17:46:12.468,treatment,new_page,0
701083,2017-01-03 04:59:00.904,control,old_page,0
651634,2017-01-18 06:51:14.067,treatment,new_page,0
782991,2017-01-18 19:26:25.394,control,old_page,0
792080,2017-01-22 03:30:47.089,treatment,new_page,0
685437,2017-01-22 14:36:27.039,treatment,new_page,0
752843,2017-01-12 20:51:14.476,control,old_page,0
781976,2017-01-12 00:39:12.310,control,old_page,0
634275,2017-01-21 20:18:10.472,treatment,new_page,0
928252,2017-01-24 10:46:39.598,treatment,new_page,0
896122,2017-01-09 05:55:14.731,control,old_page,0
943734,2017-01-07 08:43:12.177,control,old_page,0
742367,2017-01-22 17:23:10.585,control,old_page,0
840368,2017-01-04 10:08:14.352,treatment,new_page,0
642988,2017-01-18 09:57:34.996,treatment,new_page,1
659412,2017-01-03 06:19:55.557,control,old_page,0
877208,2017-01-22 19:12:39.160,control,old_page,0
789627,2017-01-24 01:52:55.799,control,old_page,0
763568,2017-01-14 01:10:06.890,control,old_page,0
642834,2017-01-23 15:12:13.622,control,old_page,0
650392,2017-01-10 15:08:07.055,control,old_page,1
646570,2017-01-22 12:23:30.088,treatment,new_page,0
813646,2017-01-11 20:58:07.004,control,old_page,0
788864,2017-01-06 05:22:57.085,treatment,new_page,0
692033,2017-01-14 04:00:21.962,treatment,new_page,0
884087,2017-01-22 14:35:43.807,control,old_page,0
874169,2017-01-22 12:44:48.281,treatment,new_page,0
829767,2017-01-10 18:47:43.077,control,old_page,0
825028,2017-01-16 04:58:50.720,treatment,new_page,0
827591,2017-01-16 22:22:38.975,control,old_page,0
775708,2017-01-11 05:38:13.190,control,old_page,0
